model,family,colsample_bytree,learning_rate,min_child_samples,n_estimators,num_leaves,reg_lambda,subsample,test_accuracy_mean,test_accuracy_std,train_accuracy_mean,train_accuracy_std,test_balanced_accuracy_mean,test_balanced_accuracy_std,train_balanced_accuracy_mean,train_balanced_accuracy_std,test_precision_mean,test_precision_std,train_precision_mean,train_precision_std,test_recall_mean,test_recall_std,train_recall_mean,train_recall_std,test_f1_mean,test_f1_std,train_f1_mean,train_f1_std,test_roc_auc_mean,test_roc_auc_std,train_roc_auc_mean,train_roc_auc_std,test_pr_auc_mean,test_pr_auc_std,train_pr_auc_mean,train_pr_auc_std,fit_time_mean,score_time_mean
LightGBM native trees=200 lr=0.1 leaves=15 child=25 sub=0.8 col=1.0 l2=1.0,LightGBM native categorical,1.0,0.1,25,200,15,1.0,0.8,0.7948195511118186,0.013046784570901821,0.8804137958325302,0.004052544387751132,0.7039661404376718,0.01720038524431408,0.8227358909487321,0.007788737278332527,0.6432319710824501,0.03254217188097359,0.8229718510708958,0.0039329862514670645,0.5103678929765887,0.02881693542279331,0.6998327759197325,0.015864269198169103,0.5688733480974906,0.027693390136342554,0.7563482814726873,0.01037930167325978,0.8350964514157141,0.009442423923867902,0.9472422386849289,0.0013955258627912867,0.6430898413481534,0.01754678507561908,0.8640643631130235,0.003519333908412969,0.17929644584655763,0.07072992324829101
LightGBM native trees=100 lr=0.1 leaves=31 child=25 sub=1.0 col=1.0 l2=0.0,LightGBM native categorical,1.0,0.1,25,100,31,0.0,1.0,0.7951747908986746,0.009691156195332147,0.8929271315900398,0.0035573041401876157,0.7050620951112513,0.012814129390254602,0.8457268794288512,0.007684806504713683,0.6432068199550782,0.024928712000276614,0.8337480759655669,0.005621852341451068,0.5130434782608696,0.021941430724891926,0.7451505016722407,0.01701582053098999,0.5706178976486793,0.020833959997148665,0.7868355441534634,0.009278743719042666,0.8359231868369937,0.009392655055188156,0.9608823054866764,0.00140403342967566,0.6426133947124342,0.022774086668047193,0.8881904752441037,0.0031073723873269034,0.1470729351043701,0.07334837913513184
LightGBM native trees=100 lr=0.1 leaves=31 child=10 sub=1.0 col=0.8 l2=0.0,LightGBM native categorical,0.8,0.1,10,100,31,0.0,1.0,0.7948200239243122,0.01508921582641007,0.9014467684991245,0.003126392962681373,0.7048209873297934,0.018653780395139322,0.8570802021257027,0.005973915473870081,0.6424937059289896,0.038337085573876335,0.8507932716170487,0.01010144753737193,0.5130434782608696,0.028504716725969905,0.7625418060200669,0.01410047089219586,0.5702872382039419,0.030454972400691546,0.8041174770863325,0.007146788036478404,0.8391300372091626,0.009908976620686969,0.9665725244733603,0.0004643591836135619,0.6414553458815042,0.02236823100644799,0.9057142253403943,0.0014114016052330946,0.16481523513793944,0.07557878494262696
LightGBM native trees=200 lr=0.1 leaves=15 child=25 sub=0.8 col=0.8 l2=0.0,LightGBM native categorical,0.8,0.1,25,200,15,0.0,0.8,0.7928669931174261,0.012495845779190435,0.8845404831171624,0.0028214457400394578,0.7032783715883973,0.016765954527006327,0.8310458892865364,0.005857427360279682,0.6366296771956769,0.031228783951171436,0.8249329362914939,0.002621249255901207,0.5123745819397993,0.028956335547710165,0.717056856187291,0.012453423252114296,0.567479662351838,0.02697215913585965,0.7671654085280296,0.007448013685907933,0.8350323185207627,0.010498257924058443,0.9522751735391726,0.0010448665191153694,0.6410698174307343,0.020386341293196712,0.8708656379134434,0.0017534952450182868,0.16925487518310547,0.06538939476013184
LightGBM native trees=200 lr=0.1 leaves=15 child=25 sub=0.8 col=1.0 l2=0.0,LightGBM native categorical,1.0,0.1,25,200,15,0.0,0.8,0.7898515526374268,0.015062520839536889,0.8880014800992797,0.0017733647995319779,0.7005842058507533,0.018624559736943117,0.8359117640588825,0.004846464742829401,0.6285014468455121,0.037641368799567025,0.8315554886932949,0.006786494811983306,0.5103678929765886,0.028029868681949097,0.7249163879598661,0.012299782975540649,0.5631349209379206,0.030505614793211608,0.7744746941759606,0.005294145451483122,0.8334311207716574,0.008861332702805345,0.9548723322701074,0.00042699876838860626,0.6407318102476405,0.0193513116304305,0.8778167616302142,0.0016616359849454412,0.18652000427246093,0.0751607894897461
LightGBM native trees=100 lr=0.1 leaves=31 child=25 sub=0.8 col=1.0 l2=0.0,LightGBM native categorical,1.0,0.1,25,100,31,0.0,0.8,0.7919799968794374,0.009932524380516191,0.8962992399282669,0.0017956916323892188,0.7022471564267473,0.011347938933820264,0.8467935530372335,0.003673793703077602,0.6346929153026821,0.027291753060721645,0.8489954875101112,0.010496693098830478,0.5110367892976588,0.01787343038914699,0.741304347826087,0.010676180401011643,0.5659717790015837,0.01855584008590606,0.791376941195083,0.0038072249663796353,0.8330586682039767,0.010466831822882444,0.9613242343237645,0.0011594966043397055,0.6397971967115138,0.017978258445524843,0.8930658052298213,0.002113390720021367,0.1620915412902832,0.08312039375305176
LightGBM native trees=100 lr=0.1 leaves=31 child=25 sub=0.8 col=0.8 l2=0.0,LightGBM native categorical,0.8,0.1,25,100,31,0.0,0.8,0.7951738452736874,0.012813037150128825,0.890042660642845,0.002478247885884123,0.7048481278227348,0.017947085024172506,0.8377284410904229,0.004622764526769209,0.6431464583024293,0.03030513418298084,0.8378782008803581,0.0075122052306287315,0.5123745819397993,0.030462334546450014,0.7262541806020066,0.010623665668407058,0.5701741089358032,0.029071770627407848,0.7780075923247927,0.005833887405736111,0.8331436942184673,0.011045135538828958,0.9584243670678833,0.0012551524006540345,0.6396611684955453,0.023483275644300132,0.8855955231014677,0.00405523269038691,0.18189167976379395,0.07453246116638183
LightGBM native trees=200 lr=0.1 leaves=31 child=10 sub=1.0 col=0.8 l2=1.0,LightGBM native categorical,0.8,0.1,10,200,31,1.0,1.0,0.7949971710052466,0.014017942935452315,0.932596745395952,0.003469580496574355,0.7077189539047486,0.0181040298913868,0.9052537634817716,0.006436366362225379,0.6397849199381909,0.03447278572776974,0.8935212495767637,0.006791344181458489,0.5217391304347826,0.02938579616921576,0.8469899665551841,0.013554437544588262,0.5745169496585139,0.029252639243049137,0.8695586025666658,0.0074592033669809155,0.8335469196546657,0.008554576265263007,0.9823834128170278,0.001698664282700333,0.6359750778887469,0.02275754434141244,0.9484141786525623,0.00432463397117354,0.22751231193542482,0.06696519851684571
LightGBM native trees=200 lr=0.1 leaves=31 child=10 sub=1.0 col=1.0 l2=1.0,LightGBM native categorical,1.0,0.1,10,200,31,1.0,1.0,0.7932230209251049,0.013539109216154735,0.9365903458073402,0.001177320192857903,0.7075801846542081,0.016338939361463554,0.9115504061156235,0.003236782381510328,0.6342283140060789,0.03620018645366665,0.8984362806904922,0.007588449998784005,0.5250836120401338,0.02782158440546543,0.8581939799331104,0.009183632252672899,0.5740314843903599,0.026075561475624752,0.8777796628408246,0.0025516724504777723,0.8327112520181738,0.008702443380896697,0.9841853103008422,0.0010622786689299705,0.6348530557059131,0.021158182079374237,0.9541461581187131,0.003592295888780776,0.23229966163635254,0.059813070297241214
LightGBM native trees=200 lr=0.1 leaves=31 child=10 sub=1.0 col=0.8 l2=0.0,LightGBM native categorical,0.8,0.1,10,200,31,0.0,1.0,0.7914472948033179,0.013039593196945753,0.9555377723580533,0.0027417735812916523,0.7035940932581488,0.01525046591857952,0.9412705981525497,0.004093693496344477,0.6315832086071834,0.03352743800564712,0.920822603130498,0.008424824877119291,0.5163879598662208,0.023420924949848272,0.9108695652173913,0.008698867427183931,0.5679219306805302,0.02450413464888066,0.9157679964024268,0.005159042654380284,0.8336139986958419,0.010332053691002912,0.9909738006293323,0.0007036734064403363,0.6346933920147572,0.02211530587737194,0.9734631448741426,0.0021033510418989997,0.2328115940093994,0.07975172996520996
LightGBM native trees=200 lr=0.1 leaves=31 child=25 sub=1.0 col=0.8 l2=0.0,LightGBM native categorical,0.8,0.1,25,200,31,0.0,1.0,0.7921580895853592,0.011949473176376374,0.9418265169294967,0.0031464248764441244,0.7070686380370415,0.013579399566309307,0.9232860569943483,0.004443395665953103,0.630729657335745,0.031819947860772246,0.8956826714563029,0.008074445701531947,0.525752508361204,0.021508943399081628,0.883779264214047,0.008575840404654212,0.5731624253537622,0.022005722349936467,0.8896528554378715,0.0059884089254649536,0.831602550573345,0.008403347420949742,0.9854101861196203,0.000532609561140057,0.6346241893290635,0.017209733723998193,0.9558060662407464,0.0014836064008399018,0.2281496047973633,0.07588996887207031
LightGBM native trees=200 lr=0.1 leaves=31 child=25 sub=1.0 col=1.0 l2=1.0,LightGBM native categorical,1.0,0.1,25,200,31,1.0,1.0,0.7926904764531497,0.010992890164318968,0.9283368728010396,0.0040913880152569325,0.7048670003509392,0.013179349417856617,0.9008056206236186,0.005523787140742992,0.6346196211246105,0.029567991026091787,0.8824913016554149,0.009651474030959641,0.5177257525083612,0.02202284633197902,0.8421404682274247,0.009626647467976113,0.5699563649221695,0.021626761880915765,0.8618089420872508,0.007907535111685815,0.8307875386845314,0.009124996373109526,0.9804950527148785,0.0013438543400028293,0.6339741177266476,0.0185848256588793,0.940880950559715,0.0038846733612741924,0.24050617218017578,0.08056797981262206
LightGBM native trees=200 lr=0.1 leaves=31 child=10 sub=1.0 col=1.0 l2=0.0,LightGBM native categorical,1.0,0.1,10,200,31,0.0,1.0,0.789849503783288,0.010002368008450585,0.9597087858401867,0.004127326223182986,0.700369800449975,0.013926376295899255,0.9471005163244799,0.004615093467609299,0.6284416378603234,0.02457201398309177,0.9275237665986815,0.012224157090949027,0.5096989966555184,0.025170418357494003,0.9202341137123746,0.0077466453658197225,0.5626358663050262,0.022268522017116862,0.9238114226082649,0.007496666459225903,0.8295923762488178,0.009306755998484812,0.9926318212583297,0.0005484498148987452,0.6331034487489642,0.02014790470545192,0.978471209319839,0.001239487044299561,0.23338775634765624,0.09091734886169434
LightGBM native trees=200 lr=0.1 leaves=31 child=25 sub=1.0 col=0.8 l2=1.0,LightGBM native categorical,0.8,0.1,25,200,31,1.0,1.0,0.793577630295303,0.014720595380640559,0.9257632167963509,0.003244709815739814,0.7046160181931171,0.017892603924714992,0.8952082590479963,0.005342681004932231,0.6378957726779245,0.0364240197381352,0.8833531303787033,0.011689320354406795,0.5150501672240803,0.025732955266449944,0.8301003344481606,0.01259631410385718,0.569818736860979,0.029184098799659518,0.8557734598502398,0.0064307642825608925,0.8302164327323018,0.010203584775891632,0.9789024351679592,0.0019581758203860112,0.6315057598147147,0.023058596707702644,0.9375035863175564,0.0055911075584062185,0.24861459732055663,0.07888941764831543
LightGBM native trees=200 lr=0.1 leaves=31 child=10 sub=0.8 col=1.0 l2=1.0,LightGBM native categorical,1.0,0.1,10,200,31,1.0,0.8,0.789672199098189,0.010604142896644913,0.945731307446624,0.0014201115268121928,0.6998221151880265,0.01292368860030854,0.9202820182850516,0.0034416348357244925,0.6287611425712151,0.02804678782865686,0.924736597256292,0.005908708801352529,0.5083612040133779,0.021880170212436274,0.8660535117056856,0.00854971440211654,0.5619055098822672,0.020790631491131927,0.894381979643257,0.00315513223699467,0.8282181392113092,0.009250168516385321,0.9877211023597086,0.00031310369289052047,0.6312687896992608,0.01711449895939874,0.9651215963987554,0.0009607664929176992,0.26439332962036133,0.08674707412719726
LightGBM native trees=200 lr=0.1 leaves=31 child=25 sub=0.8 col=1.0 l2=1.0,LightGBM native categorical,1.0,0.1,25,200,31,1.0,0.8,0.7838149979275052,0.013261760654323869,0.9347267063026674,0.0019599842753535747,0.6945536804350747,0.015845331264991935,0.9055817637592156,0.003309661739707181,0.6131170414375763,0.03271789850859295,0.9041491442087866,0.005463448028307659,0.5043478260869565,0.023686864494482623,0.8434782608695652,0.007082882469748314,0.5532494972285784,0.025511766702773137,0.8727316916118033,0.004014926246106038,0.8254769054664708,0.008838921776906185,0.9832606139598544,0.00044914781510341207,0.6296656727604185,0.017203059583044147,0.9523240444359166,0.0009779381114921406,0.24797482490539552,0.06733603477478027
LightGBM native trees=200 lr=0.1 leaves=31 child=10 sub=0.8 col=0.8 l2=1.0,LightGBM native categorical,0.8,0.1,10,200,31,1.0,0.8,0.7866542369515572,0.010900549028521573,0.9393859084232374,0.0014044522227008142,0.6941356202344057,0.01277099559731517,0.9114767955895356,0.0026327683788992073,0.6231781732236856,0.027470219844280604,0.9137895741279245,0.005305830056349301,0.4969899665551839,0.01777301706432965,0.8520066889632106,0.0062792586473306156,0.5529008902373347,0.02092015241908732,0.8817874933494709,0.0028986149357920045,0.8279631764348313,0.007583422550448736,0.9854827808836166,0.0004576381316349771,0.6294456051458462,0.013591892171795817,0.9589523103443994,0.001419314089656347,0.2732873439788818,0.08818869590759278
LightGBM native trees=200 lr=0.1 leaves=31 child=25 sub=1.0 col=1.0 l2=0.0,LightGBM native categorical,1.0,0.1,25,200,31,0.0,1.0,0.78949489441309,0.011721056212402822,0.9458643451013499,0.002439704554207858,0.7005553129087645,0.014972592857643208,0.9293991355796208,0.0012635489057201688,0.6269146063274811,0.02816083528675023,0.9011584858128951,0.011700383915624946,0.5110367892976588,0.02291885177125325,0.8943143812709031,0.005356393771922039,0.5629954315197396,0.02425195345952554,0.8976467159151836,0.003738303089434214,0.8290740445084157,0.010039439913168887,0.9873313024657845,0.0011801897497171164,0.6286289703209531,0.018539608274965574,0.9611308065550468,0.003968867325773638,0.2528358459472656,0.07101984024047851
LightGBM native trees=200 lr=0.1 leaves=31 child=10 sub=0.8 col=0.8 l2=0.0,LightGBM native categorical,0.8,0.1,10,200,31,0.0,0.8,0.7861221652920957,0.011056824592590341,0.9625931780377522,0.00261635479350374,0.6944149111845344,0.014573764304565211,0.9497579406325615,0.0041199090623130815,0.6211135078848347,0.028132615319326284,0.9357260263891828,0.005012372465003787,0.49899665551839456,0.025767706065897268,0.9224080267558529,0.007814930732808019,0.5530955835954092,0.023509287655664887,0.9290004552101052,0.005097417541879477,0.8269650316668715,0.010035650551853731,0.9930293965155703,0.00044334492257574505,0.6279148179062025,0.013734326083958694,0.9793336428444798,0.0011955351870976084,0.26689600944519043,0.07630653381347656
LightGBM native trees=200 lr=0.1 leaves=31 child=10 sub=0.8 col=1.0 l2=0.0,LightGBM native categorical,1.0,0.1,10,200,31,0.0,0.8,0.7863004156021818,0.012367848154387379,0.9664980965230268,0.0006849852990244338,0.6973127317220686,0.015072254921909126,0.9551929968133204,0.002347814738049762,0.6189028064852479,0.030007297654333822,0.9420041111359211,0.003278736768882587,0.5076923076923077,0.021921029576152412,0.931103678929766,0.00599679634683649,0.557726457773691,0.024498658860193232,0.9364996340278282,0.0015801637385330445,0.8266923461016145,0.008354283074834087,0.9943496965955283,0.0003376609874835372,0.6275508454061653,0.018661759994381914,0.9833420373378919,0.0011417777657273182,0.2577689170837402,0.08040709495544433
LightGBM native trees=200 lr=0.1 leaves=31 child=25 sub=0.8 col=0.8 l2=1.0,LightGBM native categorical,0.8,0.1,25,200,31,1.0,0.8,0.7870101071550714,0.010219869794158294,0.9293574384635631,0.0027883850854293086,0.6943781883900699,0.010202995548441758,0.8965863376315854,0.003620105666566591,0.6247604029476099,0.028941194840145915,0.898940224346906,0.006873836863138785,0.4969899665551839,0.013477887411110282,0.8267558528428094,0.006015419982811027,0.5533779803004129,0.016896941592669284,0.8613246157587824,0.00542298150833578,0.8273894779520713,0.00753480553529147,0.9808309251580617,0.0005163067756893323,0.6260452201020156,0.015987032368741928,0.9456470124115238,0.0013447340361798354,0.24747719764709472,0.08034467697143555
LightGBM native trees=200 lr=0.1 leaves=31 child=25 sub=0.8 col=0.8 l2=0.0,LightGBM native categorical,0.8,0.1,25,200,31,0.0,0.8,0.7841699225060323,0.012350388577865436,0.944533249963726,0.0023425031965664056,0.6911633318459983,0.016033923504997542,0.9234725636962745,0.002903224062349865,0.6172277887473859,0.031248824413995735,0.9093489058438718,0.00634269561874624,0.4929765886287626,0.027220053443981006,0.8785953177257525,0.0049999720360287625,0.5478583529046102,0.026094144734154175,0.8936928517461155,0.004379501354939033,0.8247814381495576,0.009269636156913261,0.9868606391684984,0.0007531440680958373,0.6228245394272409,0.02035025644098024,0.9610301549401665,0.0019802437455299303,0.28213987350463865,0.08223209381103516
LightGBM native trees=200 lr=0.1 leaves=31 child=25 sub=0.8 col=1.0 l2=0.0,LightGBM native categorical,1.0,0.1,25,200,31,0.0,0.8,0.7838148403233406,0.008354823422180021,0.9501242669147805,0.001355378297683276,0.6913484061925258,0.009722252883585764,0.9313370688686664,0.002523076780549789,0.6156914121982526,0.021915744476495323,0.9183406822603294,0.0024359593743683034,0.494314381270903,0.015164928493317223,0.8913043478260869,0.005261582850351924,0.5482426316419865,0.015995108472114213,0.9046100654209788,0.0027945375314181666,0.8233650197416218,0.010018819610703321,0.9885173047160754,0.00043637513988872725,0.6174820189194212,0.01655189154453505,0.9657754446499217,0.000942969223397174,0.2575920581817627,0.08079667091369629
